commit,chart_version,images
0486d46ff13e20a71d5c3d4d06249a599951961f,5.0.5,docker.io/bitnami/kibana:7.5.2-debian-10-r0
678febc237594606f2505ba98c651a8ab8f484ab,5.0.6,docker.io/bitnami/kibana:7.5.2-debian-10-r0
40ee57cf5164717357e1627b55bf25f59c40fbd1,5.0.6,docker.io/bitnami/kibana:7.5.2-debian-10-r0
96de89a5c5ec1ea26666861fa0c9a96eec33ab25,5.0.7,docker.io/bitnami/kibana:7.6.0-debian-10-r7
5440ce9af54be3bf4d4c6f999c8e9d299fc61ec4,5.0.8,docker.io/bitnami/kibana:7.6.0-debian-10-r16
3e0a756913503e5a016334ad415ddcf4891b8250,5.0.9,docker.io/bitnami/kibana:7.6.1-debian-10-r0
a0e44f7d6a10b8b5643186130ea420887cb72c7c,5.0.10,docker.io/bitnami/kibana:7.6.1-debian-10-r0
e10125743b79727140db5d79c21cc114dbfbb42c,5.0.11,docker.io/bitnami/kibana:7.6.1-debian-10-r8
5989a8078b51456a5f0473f1ec65c055abfddeb6,5.0.12,docker.io/bitnami/kibana:7.6.1-debian-10-r21
641671d7d4d00aad9730b269bd99ab3966cc34eb,5.0.13,docker.io/bitnami/kibana:7.6.2-debian-10-r0
ad349ff4e21250cf67c9ee1c2bd764fd021773c1,5.0.14,docker.io/bitnami/kibana:7.6.2-debian-10-r14
de95039938c94e9f1aa5758d12d1dcec724297d4,5.0.15,docker.io/bitnami/kibana:7.6.2-debian-10-r20
dc93e7d67113c475081509f877103078fbb7fee5,5.0.16,docker.io/bitnami/kibana:7.6.2-debian-10-r22
6bcb7565037b2110fa4452151f5f8f8b8ecbf95d,5.0.17,docker.io/bitnami/kibana:7.6.2-debian-10-r29
904e69d2702d6a36523b599264e6a5d8507f17f7,5.1.0,docker.io/bitnami/kibana:7.6.2-debian-10-r35
021a5dee637d28dc5879b1da8946e9421c8b2449,5.1.1,docker.io/bitnami/kibana:7.7.0-debian-10-r0
c7751eb5764e468e1854b58a1b8491d2b13e0a4a,5.1.1,docker.io/bitnami/kibana:7.7.0-debian-10-r0
32eaab20eeaba1aea0f1044c4e6566d26a024e27,5.1.2,docker.io/bitnami/kibana:7.7.0-debian-10-r7
d9446662f70fd50f7c68387d652bba9dc3c89194,5.1.3,docker.io/bitnami/kibana:7.7.0-debian-10-r9
fe359b2b2a830e78c32e4440d08ec8cdfd499dde,5.1.3,docker.io/bitnami/kibana:7.7.0-debian-10-r12
5b8fcd90dbbc6af247ecf457519b96519ecb7348,5.1.4,docker.io/bitnami/kibana:7.7.0-debian-10-r13
93100e45ef6e9bcad35600aad00d8a5a7f6951de,5.2.0,docker.io/bitnami/kibana:7.7.0-debian-10-r15
ed5d5b8a5bb8d6355321786b835f4bb0355aba09,5.2.1,docker.io/bitnami/kibana:7.7.0-debian-10-r17
219f1cdec62b67c72154c3a77ea923b4c791d5e6,5.2.2,docker.io/bitnami/kibana:7.7.0-debian-10-r17
a3186e19015ed7e2b739366ad31ee8c2c48f5473,5.2.3,docker.io/bitnami/kibana:7.7.0-debian-10-r19
