commit,chart_version,images
d233e13fece94a563245672a6c499498833414b7,17.1.0,docker.io/bitnami/schema-registry:7.6.0-debian-12-r0
435b267daedf2935e7970833630b5a93bcbb4272,17.1.1,docker.io/bitnami/schema-registry:7.6.0-debian-12-r0
0cf4048e8743f70a9753d460655bd030cbff6824,17.1.1,docker.io/bitnami/schema-registry:7.6.0-debian-12-r0
c1337e0163a607a698a90e303c490af6029326eb,18.0.0,docker.io/bitnami/schema-registry:7.6.0-debian-12-r0
92e3e8a507326d2a20a8f10ab3e7746a2ec5c554,18.0.0,docker.io/bitnami/schema-registry:7.6.0-debian-12-r0
d672f4131b161b90b51aeb59957ed11b987fe89d,18.0.1,docker.io/bitnami/schema-registry:7.6.0-debian-12-r0
a755ec9c3a0a11fa5346e461ba64c62daa62f863,18.0.2,docker.io/bitnami/schema-registry:7.6.0-debian-12-r3
93c7d803314fecce8207460a57c321b24f9425e8,18.0.3,docker.io/bitnami/schema-registry:7.6.1-debian-12-r0
6970c1ba245873506e73d459c6eac1e4919b778f,18.0.3,docker.io/bitnami/schema-registry:7.6.1-debian-12-r0
a5e4bd0e35e419203793976a78d9d0a13de92c76,18.0.3,docker.io/bitnami/schema-registry:7.6.1-debian-12-r0
68daf1b25e84de5530adddca5af67b8318c0dea1,18.0.4,docker.io/bitnami/schema-registry:7.6.1-debian-12-r1
8d1dc11f5fb30db6fba50c43d7af59d2f79deed3,18.0.4,docker.io/bitnami/schema-registry:7.6.1-debian-12-r1
b067c94f6bcde427863c197fd355f0b5ba12ff5b,18.0.4,docker.io/bitnami/schema-registry:7.6.1-debian-12-r1
f00a8af2df2906973ee98ae7f48b312801683797,18.0.5,docker.io/bitnami/schema-registry:7.6.1-debian-12-r3
f1ef49921fb15b630a73ead4b65775d712bb6424,18.0.6,docker.io/bitnami/schema-registry:7.6.1-debian-12-r3
91c707c9e4e574725a09505d2d313fb93f1b4c0a,18.0.6,docker.io/bitnami/schema-registry:7.6.1-debian-12-r3
91ed758c5b092b11a39e23230bc29ecdb5f6d088,18.1.0,docker.io/bitnami/schema-registry:7.6.1-debian-12-r3
71fd472bb3739bdfe671bcd980559b118dded802,18.1.1,docker.io/bitnami/schema-registry:7.6.1-debian-12-r3
fb09f1b217cca6edcb49d16b421bd636deee1fae,18.1.2,docker.io/bitnami/schema-registry:7.6.1-debian-12-r3
82f2f80cf10a38b25c4937ed8a8b048afce47a48,18.1.3,docker.io/bitnami/schema-registry:7.6.1-debian-12-r4
6db614bb44e95947764e4de7c2e0803a0123cc84,19.0.0,docker.io/bitnami/schema-registry:7.6.1-debian-12-r4
5337d8ab354416b64a55994f5a2f838cea83f083,19.1.0,docker.io/bitnami/schema-registry:7.6.1-debian-12-r4
90a1ef0fbe9545af302d682ac2b51adc3e6a9be9,19.1.1,docker.io/bitnami/schema-registry:7.6.1-debian-12-r4
cc07701f428b486e8c4f35fae719e1a513ee56ef,19.1.2,docker.io/bitnami/schema-registry:7.6.1-debian-12-r4
9624f24d3cc8eaf0704ac828729ec486ab0779ac,19.1.3,docker.io/bitnami/schema-registry:7.6.1-debian-12-r4
155d842a9517619077f82e2589d0104027a4a004,19.1.4,docker.io/bitnami/schema-registry:7.6.1-debian-12-r4
d1fc70f5a2b6b02de8e161e5642f63df5d525f24,19.1.5,docker.io/bitnami/schema-registry:7.6.1-debian-12-r4
d681090fe4e5c8197ac700aa3847b74e18c94064,19.1.6,docker.io/bitnami/schema-registry:7.6.1-debian-12-r4
bbeca45e5660f575ee0ca3c57992d11dde7beca0,19.1.7,docker.io/bitnami/schema-registry:7.6.1-debian-12-r5
52dfed6bac44d791efabfaf06f15daddc4fefb0c,19.1.7,docker.io/bitnami/schema-registry:7.6.1-debian-12-r5
638dc9e45a55ada309f759368de3677b54da69ed,19.2.0,docker.io/bitnami/schema-registry:7.6.1-debian-12-r5
793f73b2410013bacc67069306a5d792b6360b8c,19.2.1,docker.io/bitnami/schema-registry:7.6.1-debian-12-r6
1b0c2c6cbdbf602d74965110225359f5cf2eb446,19.2.2,docker.io/bitnami/schema-registry:7.6.1-debian-12-r6
ef37a2d3e7bc6d5ed84d9d49a1ef231b728c6c13,19.2.3,docker.io/bitnami/schema-registry:7.6.2-debian-12-r0
8586f2ac394d32d147aa50a074296ddb3e5f5770,19.2.4,docker.io/bitnami/schema-registry:7.6.2-debian-12-r1
faf51a11ab03c961a30f0379ebd9551a047035aa,19.2.5,docker.io/bitnami/schema-registry:7.6.2-debian-12-r2
b6f22465529a3990027ff4de3f72e589c394ed20,20.0.0,docker.io/bitnami/schema-registry:7.7.0-debian-12-r0
ff628f683cd67d664d6bcea2d4c8c90daf353087,21.0.0,docker.io/bitnami/schema-registry:7.7.0-debian-12-r0
46cae1c851d1df12dcc98662c6304699663d2908,21.0.0,docker.io/bitnami/schema-registry:7.7.0-debian-12-r0
6d9c981f179c3c383d699b7291b616ee1fb0cb92,21.0.1,docker.io/bitnami/schema-registry:7.7.0-debian-12-r2
a63864e215d7a6a01af762d12d93b7753daa448e,21.0.2,docker.io/bitnami/schema-registry:7.7.1-debian-12-r0
f0d9ad78f39f633d275fc576d32eae78ded4d0b8,21.0.2,docker.io/bitnami/schema-registry:7.7.1-debian-12-r0
a51f9e4bb0fbf77199512d35de7ac8abe055d026,21.0.2,docker.io/bitnami/schema-registry:7.7.1-debian-12-r0
e0c7e6100c124751454fb670e200220972c662e4,21.0.3,docker.io/bitnami/schema-registry:7.7.1-debian-12-r1
aeb7d430e5db1e05358978a7dffffca5b56298f1,22.0.0,docker.io/bitnami/schema-registry:7.7.1-debian-12-r1
0a225d44c1969429573b4e2630068eff129b6a96,22.0.0,docker.io/bitnami/schema-registry:7.7.1-debian-12-r1
b57233336e4fe9af928ecb4f2a5f334011efb1bc,22.0.0,docker.io/bitnami/schema-registry:7.7.1-debian-12-r1
35ab5363741e7548f4076f04da6e62d10153c60c,22.0.0,docker.io/bitnami/schema-registry:7.7.1-debian-12-r1
c0c64ebd9eef815a8a8ce4345fc03e4c689026bf,23.0.0,docker.io/bitnami/schema-registry:7.8.0-debian-12-r0
3dfc00376df6631f0ce54b8d440d477f6caa6186,23.0.0,docker.io/bitnami/schema-registry:7.8.0-debian-12-r0
