commit,chart_version,images
ed2271d53c13d6cddde28c4e966bc19328ba952e,9.1.2,docker.io/bitnami/mongodb:4.4.1-debian-10-r0
caaf351a2e96db080376f49cecaf4d26f1b74855,9.2.0,docker.io/bitnami/mongodb:4.4.1-debian-10-r0
e454d4edc0867833dca59c989ab5005635be5c71,9.2.1,docker.io/bitnami/mongodb:4.4.1-debian-10-r13
add3303181a502450ae17eb3b46070cd45c1bd0e,9.2.2,docker.io/bitnami/mongodb:4.4.1-debian-10-r13
d0d595691e6230e56560b00f4f1be46efa5124dd,9.2.3,docker.io/bitnami/mongodb:4.4.1-debian-10-r13
9c93bc8ff4919e203009eb7bf96a8e3f2e5b07c2,9.2.4,docker.io/bitnami/mongodb:4.4.1-debian-10-r13
6585677e51846d705925f15f58191128df0707c3,9.2.5,docker.io/bitnami/mongodb:4.4.1-debian-10-r39
4bd0268633bc99a4a4d6f910a8540fffc35ef297,9.2.6,docker.io/bitnami/mongodb:4.4.1-debian-10-r39
c08a20e3db004215383004ff023a73fcc2522e72,9.2.6,docker.io/bitnami/mongodb:4.4.1-debian-10-r39
97a6b8613a71d8fbf1ead89c00a28d2c73c778d5,9.3.0,docker.io/bitnami/mongodb:4.4.1-debian-10-r39
2f94dccd10897af38a007e1c692849fd4266093e,9.3.1,docker.io/bitnami/mongodb:4.4.1-debian-10-r39
111391dcc27addfb7b97e499a2a2e0ef8e487462,9.3.1,docker.io/bitnami/mongodb:4.4.1-debian-10-r39
ef817205d8ef56360c2b022532201002a6b8459f,10.0.0,docker.io/bitnami/mongodb:4.4.1-debian-10-r61
487e50ece8160025ec7a6e2236666b14d99b27cb,10.0.1,docker.io/bitnami/mongodb:4.4.1-debian-10-r61
8fdca59e14807432228776fc24ebe035714e4fc8,10.0.2,docker.io/bitnami/mongodb:4.4.1-debian-10-r64
b357fc61af4ce1150d3c51205864a3273cd83beb,10.0.3,docker.io/bitnami/mongodb:4.4.1-debian-10-r64
03dfb8d4de7e6ce556999936e71263486459eedd,10.0.4,docker.io/bitnami/mongodb:4.4.2-debian-10-r0
72ca4e994dea7614620d247f7200767c748b3103,10.0.5,docker.io/bitnami/mongodb:4.4.2-debian-10-r0
f5abfb8e423872199518733bde449d57392eab0a,10.1.0,docker.io/bitnami/mongodb:4.4.2-debian-10-r0
aaf0545acd40bfecb202f6bebdeec7ede054626a,10.1.1,docker.io/bitnami/mongodb:4.4.2-debian-10-r0
4a93e2a663409c908db70650cb9869a86ad92350,10.1.2,docker.io/bitnami/mongodb:4.4.2-debian-10-r0
44910ca2a803b11e32382a8a134805424797eeb4,10.1.3,docker.io/bitnami/mongodb:4.4.2-debian-10-r0
52229733f86eb0bdb262af9fac3faa44e03e7205,10.1.4,docker.io/bitnami/mongodb:4.4.2-debian-10-r0
2826c125b42505f28431301e3c1bbe5366e47a01,10.1.5,docker.io/bitnami/mongodb:4.4.2-debian-10-r0
c750ddd2053ce2452b0ee3770e0e9d0f038b732a,10.2.0,docker.io/bitnami/mongodb:4.4.2-debian-10-r0
49adc63b672da976c55af2e077aa5648a357b77f,10.2.0,docker.io/bitnami/mongodb:4.4.2-debian-10-r0
7225d59bc602c7e2bef0770661fcd38ab7e85842,10.3.0,docker.io/bitnami/mongodb:4.4.2-debian-10-r0
e2b744e83846e1c57b288baedb217ca3e9a3bf40,10.3.0,docker.io/bitnami/mongodb:4.4.2-debian-10-r0
b21f43ddadbdd83976a532eda7fdbc7fbfc0c339,10.3.1,docker.io/bitnami/mongodb:4.4.2-debian-10-r27
ed25600c2b16f06a9287be65326412fd10afd607,10.3.2,docker.io/bitnami/mongodb:4.4.3-debian-10-r0
8097014602f3a14d778e736557f103612bfa003d,10.3.3,docker.io/bitnami/mongodb:4.4.3-debian-10-r0
e1b22435d7e74f5cc06d66b88e862c74c1681cd2,10.3.4,docker.io/bitnami/mongodb:4.4.3-debian-10-r0
b009a5807f08b6e8dbb3dc518647cf3e418df3e2,10.3.5,docker.io/bitnami/mongodb:4.4.3-debian-10-r0
79889dc9fd37828317d4dc1698bcd5e428510665,10.3.6,docker.io/bitnami/mongodb:4.4.3-debian-10-r0
a9668ba40837371e2723ca0d5d4123326c418b5f,10.3.7,docker.io/bitnami/mongodb:4.4.3-debian-10-r21
be82fa732710a8b7e3c13a7ca471d1f421a32eb9,10.3.7,docker.io/bitnami/mongodb:4.4.3-debian-10-r21
430c331dec46433d813b7c0fba4251fd167a41e6,10.4.0,docker.io/bitnami/mongodb:4.4.3-debian-10-r21
c5e67a388743cbee28439d2cabca27884b9daf97,10.4.0,docker.io/bitnami/mongodb:4.4.3-debian-10-r21
ccadbf3b4ffa999b8f62c337d0a51f8cdb45c407,10.4.1,docker.io/bitnami/mongodb:4.4.3-debian-10-r21
d10986573a3a79f1943afcb7315b80e5c69d8543,10.5.0,docker.io/bitnami/mongodb:4.4.3-debian-10-r21
444de39ddc578ca85d671448c61c90fef018322c,10.5.1,docker.io/bitnami/mongodb:4.4.3-debian-10-r27
9fb3d9dff4db8a4d0e1e667337ec8b186e72f865,10.5.2,docker.io/bitnami/mongodb:4.4.3-debian-10-r31
18fd4ce9755da7bece29d87a2e7a39df80feb5ec,10.6.0,docker.io/bitnami/mongodb:4.4.3-debian-10-r31
